Date,Open,High,Low,Close,Adj Close,Volume
2006-03-06,11350.000000,11350.000000,10950.000000,11100.000000,7001.184570,347000
2006-03-07,11000.000000,11150.000000,11000.000000,11000.000000,6938.110352,4
2006-03-08,10650.000000,10950.000000,10450.000000,10650.000000,6717.352539,4
2006-03-09,10650.000000,10700.000000,10450.000000,10500.000000,6622.742188,218000
2006-03-10,10400.000000,10550.000000,10400.000000,10400.000000,6559.668457,4
2006-03-13,10400.000000,10550.000000,10400.000000,10400.000000,6559.668457,4
2006-03-14,10400.000000,10500.000000,10400.000000,10450.000000,6591.205078,540500
2006-03-15,10100.000000,10500.000000,10050.000000,10100.000000,6370.448242,4
2006-03-16,10200.000000,10450.000000,10200.000000,10450.000000,6591.205078,411500
2006-03-17,10500.000000,10600.000000,10400.000000,10500.000000,6622.742188,4
2006-03-20,10500.000000,10600.000000,10450.000000,10500.000000,6622.742188,4
2006-03-21,10500.000000,10500.000000,10400.000000,10400.000000,6559.668457,4
2006-03-22,10200.000000,10350.000000,10200.000000,10200.000000,6433.520996,4
2006-03-23,10200.000000,10350.000000,10200.000000,10250.000000,6465.056641,4
2006-03-24,10200.000000,10350.000000,10150.000000,10200.000000,6433.520996,4
2006-03-27,10150.000000,10200.000000,10150.000000,10150.000000,6401.983887,4
2006-03-28,10150.000000,10200.000000,10150.000000,10150.000000,6401.983887,368500
2006-03-29,10500.000000,10500.000000,10150.000000,10500.000000,6622.742188,4
2006-03-30,10500.000000,10500.000000,10500.000000,10500.000000,6622.742188,0
2006-03-31,10500.000000,10500.000000,10500.000000,10500.000000,6622.742188,0
2006-04-03,10900.000000,10900.000000,10500.000000,10900.000000,6875.036621,4
2006-04-04,10950.000000,11000.000000,10900.000000,10950.000000,6906.573242,4
2006-04-05,10800.000000,10900.000000,10750.000000,10800.000000,6811.963379,4
2006-04-06,10800.000000,10800.000000,10650.000000,10800.000000,6811.963379,4
2006-04-07,10700.000000,10800.000000,10650.000000,10700.000000,6748.889648,81000
2006-04-10,10700.000000,10700.000000,10700.000000,10700.000000,6748.889648,0
2006-04-11,10500.000000,10700.000000,10500.000000,10500.000000,6622.742188,4
2006-04-12,10700.000000,10700.000000,10400.000000,10700.000000,6748.889648,4
2006-04-13,10850.000000,10900.000000,10800.000000,10850.000000,6843.500000,4
2006-04-14,10850.000000,10850.000000,10850.000000,10850.000000,6843.500000,0
2006-04-17,10900.000000,10950.000000,10800.000000,10900.000000,6875.036621,4
2006-04-18,10900.000000,11100.000000,10900.000000,10900.000000,6875.036621,4
2006-04-19,11000.000000,11000.000000,10900.000000,11000.000000,6938.110352,1145500
2006-04-20,11050.000000,11600.000000,11000.000000,11050.000000,6969.646484,4
2006-04-21,11050.000000,11350.000000,11000.000000,11050.000000,6969.646484,4
2006-04-24,11050.000000,11000.000000,10750.000000,10850.000000,6843.500000,4
2006-04-25,11050.000000,11050.000000,10850.000000,11050.000000,6969.646484,4
2006-04-26,10950.000000,11200.000000,10950.000000,10950.000000,6906.573242,4
2006-04-27,10950.000000,11200.000000,10350.000000,10350.000000,6528.131348,3887000
2006-04-28,10550.000000,10650.000000,10300.000000,10550.000000,6654.278809,4
2006-05-01,10550.000000,10600.000000,10450.000000,10550.000000,6654.278809,335500
2006-05-02,10550.000000,10800.000000,10600.000000,10650.000000,6717.352539,4
2006-05-03,10500.000000,10650.000000,10450.000000,10500.000000,6622.742188,4
2006-05-04,10750.000000,10850.000000,10550.000000,10750.000000,6780.426758,4
2006-05-05,10750.000000,10850.000000,10750.000000,10800.000000,6811.963379,254000
2006-05-08,10900.000000,10950.000000,10700.000000,10900.000000,6875.036621,460500
2006-05-09,11100.000000,11250.000000,10850.000000,11100.000000,7001.184570,4
2006-05-10,11000.000000,11100.000000,10900.000000,11000.000000,6938.110352,4
2006-05-11,11300.000000,11400.000000,10900.000000,11300.000000,7127.331543,4
2006-05-12,10900.000000,11200.000000,10900.000000,10900.000000,6875.036621,4
2006-05-15,10800.000000,10800.000000,10250.000000,10250.000000,6465.056641,2488500
2006-05-16,10150.000000,10300.000000,10050.000000,10150.000000,6401.983887,4
2006-05-17,10150.000000,10500.000000,10100.000000,10150.000000,6401.983887,4
2006-05-18,9950.000000,10000.000000,9800.000000,9900.000000,6244.299805,812000
2006-05-19,10000.000000,10000.000000,9650.000000,9700.000000,6118.151855,1731000
2006-05-22,9550.000000,9800.000000,9550.000000,9550.000000,6023.540527,4
2006-05-23,9500.000000,9600.000000,9250.000000,9500.000000,5992.005371,4
2006-05-24,9200.000000,9550.000000,9200.000000,9200.000000,5802.782715,4
2006-05-25,9200.000000,9200.000000,9200.000000,9200.000000,5802.782715,0
2006-05-26,9200.000000,9200.000000,9200.000000,9200.000000,5802.782715,0
2006-05-29,9350.000000,9600.000000,9350.000000,9550.000000,6023.540527,374500
2006-05-30,9850.000000,9850.000000,9550.000000,9850.000000,6212.763184,4
2006-05-31,9550.000000,9700.000000,9550.000000,9550.000000,6023.540527,4
2006-06-01,9600.000000,9800.000000,9600.000000,9600.000000,6055.078613,4
2006-06-02,9650.000000,9700.000000,9650.000000,9650.000000,6086.614746,781500
2006-06-05,9650.000000,9750.000000,9650.000000,9650.000000,6086.614746,715500
2006-06-06,9800.000000,9800.000000,9650.000000,9800.000000,6181.225098,4
2006-06-07,9650.000000,9850.000000,9650.000000,9650.000000,6086.614746,4
2006-06-08,9500.000000,9650.000000,9300.000000,9500.000000,5992.005371,4
2006-06-09,9300.000000,9650.000000,9300.000000,9300.000000,5865.858398,4
2006-06-12,9750.000000,9750.000000,9300.000000,9750.000000,6149.688965,4
2006-06-13,9650.000000,9650.000000,9500.000000,9650.000000,6086.614746,903500
2006-06-14,9550.000000,9650.000000,9500.000000,9550.000000,6023.540527,4
2006-06-15,9200.000000,9600.000000,9200.000000,9200.000000,5802.782715,4
2006-06-16,9300.000000,9400.000000,9300.000000,9300.000000,5865.858398,403000
2006-06-19,9300.000000,9350.000000,9200.000000,9300.000000,5865.858398,4
2006-06-20,9300.000000,9300.000000,9300.000000,9300.000000,5865.858398,36500
2006-06-21,9200.000000,9300.000000,9200.000000,9200.000000,5802.782715,4
2006-06-22,9250.000000,9350.000000,9250.000000,9250.000000,5834.321777,4
2006-06-23,9250.000000,9250.000000,9200.000000,9250.000000,5834.321777,4
2006-06-26,9300.000000,9500.000000,9250.000000,9300.000000,5865.858398,4
2006-06-27,9300.000000,9350.000000,9250.000000,9300.000000,5865.858398,1072500
2006-06-28,9200.000000,9300.000000,9150.000000,9200.000000,5802.782715,4
2006-06-29,9200.000000,9250.000000,9200.000000,9250.000000,5834.321777,4
2006-06-30,9500.000000,9500.000000,9300.000000,9500.000000,5992.005371,4
2006-07-03,9350.000000,9450.000000,9350.000000,9350.000000,5897.393066,4
2006-07-04,9400.000000,9450.000000,9400.000000,9400.000000,5928.930664,306000
2006-07-05,9550.000000,9700.000000,9450.000000,9550.000000,6023.540527,4
2006-07-06,9500.000000,9600.000000,9450.000000,9500.000000,5992.005371,1308000
2006-07-07,9600.000000,9600.000000,9450.000000,9600.000000,6055.078613,4
2006-07-10,9550.000000,9650.000000,9550.000000,9550.000000,6023.540527,4
2006-07-11,9600.000000,9600.000000,9550.000000,9600.000000,6055.078613,4
2006-07-12,9600.000000,9650.000000,9550.000000,9600.000000,6055.078613,984500
2006-07-13,9600.000000,9700.000000,9600.000000,9600.000000,6055.078613,2604500
2006-07-14,9650.000000,9750.000000,9600.000000,9650.000000,6086.614746,4
2006-07-17,9600.000000,9650.000000,9600.000000,9600.000000,6055.078613,226000
2006-07-18,9600.000000,9650.000000,9600.000000,9600.000000,6055.078613,4
2006-07-19,9650.000000,9650.000000,9600.000000,9600.000000,6055.078613,93000
2006-07-20,9800.000000,9800.000000,9700.000000,9800.000000,6181.225098,4
2006-07-21,9850.000000,9850.000000,9700.000000,9850.000000,6212.763184,4
2006-07-24,9250.000000,9400.000000,9200.000000,9250.000000,6146.315918,4
2006-07-25,9200.000000,9350.000000,9200.000000,9200.000000,6113.092285,4
2006-07-26,9300.000000,9300.000000,9150.000000,9200.000000,6113.092285,187000
2006-07-27,9300.000000,9300.000000,9200.000000,9200.000000,6113.092285,526500
2006-07-28,9250.000000,9350.000000,9250.000000,9250.000000,6146.315918,201000
2006-07-31,9300.000000,9500.000000,9250.000000,9300.000000,6179.539063,4
2006-08-01,9300.000000,9400.000000,9300.000000,9300.000000,6179.539063,302500
2006-08-02,9350.000000,9400.000000,9300.000000,9350.000000,6212.762695,4
2006-08-03,9150.000000,9450.000000,9150.000000,9150.000000,6079.869141,4
2006-08-04,9200.000000,9250.000000,9150.000000,9200.000000,6113.092285,4
2006-08-07,9200.000000,9250.000000,9150.000000,9200.000000,6113.092285,4
2006-08-08,9100.000000,9200.000000,9100.000000,9100.000000,6046.646484,4
2006-08-09,9150.000000,9150.000000,9100.000000,9150.000000,6079.869141,78500
2006-08-10,8950.000000,9200.000000,8950.000000,8950.000000,5946.975586,4
2006-08-11,9050.000000,9100.000000,9000.000000,9050.000000,6013.422852,164500
2006-08-14,8950.000000,9100.000000,8950.000000,8950.000000,5946.975586,4
2006-08-15,8650.000000,8950.000000,8650.000000,8650.000000,5747.636719,4
2006-08-16,8750.000000,8900.000000,8650.000000,8750.000000,5814.081543,4
2006-08-17,8750.000000,8750.000000,8750.000000,8750.000000,5814.081543,0
2006-08-18,8750.000000,8750.000000,8750.000000,8750.000000,5814.081543,0
2006-08-21,8750.000000,8750.000000,8750.000000,8750.000000,5814.081543,0
2006-08-22,9050.000000,9050.000000,8750.000000,9050.000000,6013.422852,4
2006-08-23,9500.000000,9600.000000,9050.000000,9500.000000,6312.433105,4
2006-08-24,9450.000000,9500.000000,9400.000000,9450.000000,6279.208984,539500
2006-08-25,9500.000000,9500.000000,9400.000000,9500.000000,6312.433105,624000
2006-08-28,9450.000000,9450.000000,9450.000000,9450.000000,6279.208984,320500
2006-08-29,9500.000000,9500.000000,9450.000000,9500.000000,6312.433105,4
2006-08-30,9850.000000,9900.000000,9550.000000,9850.000000,6544.997070,4
2006-08-31,10100.000000,10300.000000,9900.000000,10100.000000,6711.112305,4
2006-09-01,10300.000000,10350.000000,10150.000000,10300.000000,6844.005859,4
2006-09-04,10200.000000,10300.000000,10100.000000,10200.000000,6777.559082,4
2006-09-05,10600.000000,10600.000000,10150.000000,10600.000000,7043.346191,4
2006-09-06,10850.000000,10850.000000,10550.000000,10850.000000,7209.461426,4
2006-09-07,11000.000000,11050.000000,10700.000000,11000.000000,7309.131836,4
2006-09-08,10950.000000,10950.000000,10800.000000,10950.000000,7275.908691,4
2006-09-11,10750.000000,11000.000000,10700.000000,10750.000000,7143.016602,4
2006-09-12,10400.000000,10750.000000,10350.000000,10400.000000,6910.451172,4
2006-09-13,10500.000000,10650.000000,10350.000000,10500.000000,6976.898438,4
2006-09-14,10650.000000,10700.000000,10500.000000,10650.000000,7076.568848,4
2006-09-15,10450.000000,10700.000000,10450.000000,10450.000000,6943.675781,4
2006-09-18,10400.000000,10450.000000,10350.000000,10450.000000,6943.675781,81000
2006-09-19,10350.000000,10500.000000,10250.000000,10350.000000,6877.229004,93500
2006-09-20,10050.000000,10250.000000,9950.000000,10050.000000,6677.888184,4
2006-09-21,10200.000000,10250.000000,10100.000000,10200.000000,6777.559082,4
2006-09-22,10000.000000,10400.000000,10000.000000,10000.000000,6644.666016,4
2006-09-25,9900.000000,9950.000000,9900.000000,9900.000000,6578.219727,4
2006-09-26,10000.000000,10000.000000,9900.000000,10000.000000,6644.666016,4
2006-09-27,10000.000000,10100.000000,9900.000000,10000.000000,6644.666016,2959500
2006-09-28,10200.000000,10200.000000,10000.000000,10200.000000,6777.559082,4
2006-09-29,10350.000000,10400.000000,10200.000000,10350.000000,6877.229004,4
2006-10-02,10500.000000,10600.000000,10400.000000,10500.000000,6976.898438,4
2006-10-03,10500.000000,10550.000000,10400.000000,10500.000000,6976.898438,4
2006-10-04,10450.000000,10500.000000,10400.000000,10450.000000,6943.675781,4
2006-10-05,10600.000000,10600.000000,10450.000000,10600.000000,7043.346191,4
2006-10-06,10600.000000,10600.000000,10600.000000,10600.000000,7043.346191,1909500
2006-10-09,10600.000000,10600.000000,10250.000000,10600.000000,7043.346191,4
2006-10-10,10750.000000,10800.000000,10600.000000,10750.000000,7143.016602,4
2006-10-11,10400.000000,10700.000000,10300.000000,10400.000000,6910.451172,4
2006-10-12,10250.000000,10350.000000,10100.000000,10250.000000,6810.781738,4
2006-10-13,10350.000000,10500.000000,10350.000000,10350.000000,6877.229004,349500
2006-10-16,10400.000000,10500.000000,10300.000000,10400.000000,6910.451172,4
2006-10-17,10300.000000,10450.000000,10300.000000,10300.000000,6844.005859,106500
2006-10-18,10200.000000,10250.000000,10200.000000,10200.000000,6777.559082,313000
2006-10-19,10100.000000,10200.000000,10100.000000,10100.000000,6711.112305,4
2006-10-20,9750.000000,10100.000000,9750.000000,9750.000000,6478.549316,4
2006-10-23,9750.000000,9750.000000,9750.000000,9750.000000,6478.549316,0
2006-10-24,9750.000000,9750.000000,9750.000000,9750.000000,6478.549316,0
2006-10-25,9750.000000,9750.000000,9750.000000,9750.000000,6478.549316,0
2006-10-26,9750.000000,9750.000000,9750.000000,9750.000000,6478.549316,0
2006-10-27,9750.000000,9750.000000,9750.000000,9750.000000,6478.549316,0
2006-10-30,9800.000000,9800.000000,9750.000000,9800.000000,6511.772461,4
2006-10-31,9850.000000,10050.000000,9800.000000,9850.000000,6544.997070,4
2006-11-01,9850.000000,9950.000000,9850.000000,9850.000000,6544.997070,4
2006-11-02,9650.000000,9850.000000,9600.000000,9650.000000,6412.103516,4
2006-11-03,9550.000000,9650.000000,9350.000000,9550.000000,6345.656250,4
2006-11-06,9650.000000,9650.000000,9500.000000,9650.000000,6412.103516,4
2006-11-07,9650.000000,9700.000000,9600.000000,9650.000000,6412.103516,4
2006-11-08,9750.000000,9750.000000,9550.000000,9750.000000,6478.549316,4
2006-11-09,9750.000000,9900.000000,9750.000000,9750.000000,6478.549316,281500
2006-11-10,9750.000000,9800.000000,9750.000000,9750.000000,6478.549316,126500
2006-11-13,9750.000000,9800.000000,9700.000000,9750.000000,6478.549316,608000
2006-11-14,10150.000000,10150.000000,9850.000000,10150.000000,6744.337402,4
2006-11-15,9900.000000,10150.000000,9850.000000,9900.000000,6578.219727,4
2006-11-16,10000.000000,10000.000000,9850.000000,10000.000000,6644.666016,4
2006-11-17,10300.000000,10450.000000,10000.000000,10300.000000,6844.005859,4
2006-11-20,10500.000000,10500.000000,10200.000000,10500.000000,6976.898438,4
2006-11-21,10400.000000,10550.000000,10250.000000,10300.000000,6844.005859,1451000
2006-11-22,10100.000000,10200.000000,10100.000000,10100.000000,6711.112305,4
2006-11-23,10000.000000,10100.000000,10000.000000,10000.000000,6644.666016,4
2006-11-24,10000.000000,10100.000000,10000.000000,10000.000000,6644.666016,55000
2006-11-27,10050.000000,10100.000000,10000.000000,10050.000000,6677.888184,4
2006-11-28,10000.000000,10000.000000,9650.000000,9700.000000,6445.325684,985000
2006-11-29,9600.000000,9850.000000,9600.000000,9600.000000,6378.878906,4
2006-11-30,9950.000000,10050.000000,9750.000000,9950.000000,6611.442383,4
2006-12-01,10000.000000,10050.000000,9950.000000,10000.000000,6644.666016,4
2006-12-04,10100.000000,10100.000000,10050.000000,10100.000000,6711.112305,133000
2006-12-05,10100.000000,10200.000000,10100.000000,10100.000000,6711.112305,4
2006-12-06,9900.000000,10200.000000,9900.000000,9900.000000,6578.219727,4
2006-12-07,9950.000000,10000.000000,9850.000000,9950.000000,6611.442383,4
2006-12-08,9900.000000,9900.000000,9750.000000,9900.000000,6578.219727,4
2006-12-11,10150.000000,10150.000000,9900.000000,10150.000000,6744.337402,4
2006-12-12,10050.000000,10050.000000,10000.000000,10050.000000,6677.888184,47500
2006-12-13,10200.000000,10200.000000,9850.000000,10200.000000,6777.559082,4
2006-12-14,10200.000000,10200.000000,10050.000000,10200.000000,6777.559082,153500
2006-12-15,10300.000000,10350.000000,10200.000000,10300.000000,6844.005859,313500
2006-12-18,10250.000000,10400.000000,10150.000000,10250.000000,6810.781738,4
2006-12-19,10050.000000,10300.000000,9900.000000,10050.000000,6677.888184,4
2006-12-20,10200.000000,10250.000000,10000.000000,10200.000000,6777.559082,4
2006-12-21,10150.000000,10200.000000,10100.000000,10150.000000,6744.337402,4
2006-12-22,9950.000000,10200.000000,9950.000000,9950.000000,6611.442383,4
2006-12-26,9950.000000,9950.000000,9950.000000,9950.000000,6611.442383,4
2006-12-27,10000.000000,10150.000000,10000.000000,10150.000000,6744.337402,98500
2006-12-28,10200.000000,10200.000000,10000.000000,10200.000000,6777.559082,60500
2006-12-29,10200.000000,10200.000000,10000.000000,10200.000000,6777.559082,4
2007-01-02,10300.000000,10400.000000,10250.000000,10300.000000,6844.005859,4
2007-01-03,10200.000000,10300.000000,10150.000000,10200.000000,6777.559082,4
2007-01-04,10200.000000,10200.000000,10100.000000,10200.000000,6777.559082,359500
2007-01-05,10100.000000,10200.000000,10100.000000,10100.000000,6711.112305,4
2007-01-08,9900.000000,10100.000000,9900.000000,9900.000000,6578.219727,4
2007-01-09,9850.000000,10000.000000,9800.000000,9850.000000,6544.997070,4
2007-01-10,9800.000000,9800.000000,9800.000000,9800.000000,6511.772461,4
2007-01-11,9800.000000,9900.000000,9800.000000,9800.000000,6511.772461,4
2007-01-12,9850.000000,9850.000000,9650.000000,9850.000000,6544.997070,4
2007-01-15,9900.000000,10100.000000,9850.000000,9900.000000,6578.219727,4
2007-01-16,9950.000000,10000.000000,9950.000000,9950.000000,6611.442383,179500
2007-01-17,10100.000000,10100.000000,9950.000000,10100.000000,6711.112305,4
2007-01-18,10300.000000,10300.000000,10100.000000,10300.000000,6844.005859,4
2007-01-19,10050.000000,10350.000000,10000.000000,10050.000000,6677.888184,4
2007-01-22,10050.000000,10250.000000,10000.000000,10050.000000,6677.888184,720000
2007-01-23,10000.000000,10050.000000,9950.000000,10000.000000,6644.666016,272500
2007-01-24,10000.000000,10000.000000,10000.000000,10000.000000,6644.666016,14500
2007-01-25,9850.000000,10000.000000,9800.000000,9850.000000,6544.997070,4
2007-01-26,9800.000000,9900.000000,9800.000000,9850.000000,6544.997070,100000
2007-01-29,9900.000000,9950.000000,9850.000000,9900.000000,6578.219727,354000
2007-01-30,10200.000000,10250.000000,9850.000000,10200.000000,6777.559082,4
2007-01-31,10350.000000,10350.000000,10000.000000,10350.000000,6877.229004,4
2007-02-01,10250.000000,10300.000000,10200.000000,10250.000000,6810.781738,4
2007-02-02,10300.000000,10500.000000,10300.000000,10450.000000,6943.675781,707000
2007-02-05,10350.000000,10400.000000,10350.000000,10350.000000,6877.229004,104500
2007-02-06,10500.000000,10500.000000,10350.000000,10500.000000,6976.898438,4
2007-02-07,10550.000000,10550.000000,10450.000000,10550.000000,7010.123047,4
2007-02-08,10400.000000,10450.000000,10300.000000,10400.000000,6910.451172,4
2007-02-09,10500.000000,10500.000000,10250.000000,10500.000000,6976.898438,4
2007-02-12,10250.000000,10250.000000,10250.000000,10250.000000,6810.781738,500
2007-02-13,10000.000000,10200.000000,10000.000000,10000.000000,6644.666016,4
2007-02-14,10050.000000,10350.000000,10050.000000,10050.000000,6677.888184,4
2007-02-15,10500.000000,10500.000000,10050.000000,10500.000000,6976.898438,4
2007-02-16,10500.000000,10500.000000,10050.000000,10050.000000,6677.888184,53000
2007-02-19,10050.000000,10050.000000,10050.000000,10050.000000,6677.888184,1000
2007-02-20,10100.000000,10100.000000,10050.000000,10100.000000,6711.112305,28000
2007-02-21,10050.000000,10200.000000,10000.000000,10050.000000,6677.888184,4
2007-02-22,10050.000000,11900.000000,10050.000000,11600.000000,7707.812012,4087000
2007-02-23,11700.000000,12150.000000,11600.000000,11700.000000,7774.260742,4
2007-02-26,11800.000000,11900.000000,11750.000000,11800.000000,7840.706543,748000
2007-02-27,11800.000000,11850.000000,10900.000000,10900.000000,7242.685547,555500
2007-02-28,10000.000000,10900.000000,10000.000000,10850.000000,7209.461426,552000
2007-03-01,10950.000000,11150.000000,10900.000000,10950.000000,7275.908691,4
2007-03-02,10800.000000,11000.000000,10800.000000,10800.000000,7176.239258,4
2007-03-05,10400.000000,10650.000000,10300.000000,10400.000000,6910.451172,4
2007-03-06,10600.000000,10750.000000,10350.000000,10600.000000,7043.346191,4
2007-03-07,10300.000000,10600.000000,10150.000000,10300.000000,6844.005859,4
2007-03-08,10300.000000,10450.000000,10200.000000,10300.000000,6844.005859,4
2007-03-09,10300.000000,10500.000000,10250.000000,10300.000000,6844.005859,4
2007-03-12,10400.000000,10450.000000,10300.000000,10400.000000,6910.451172,213500
2007-03-13,10400.000000,10700.000000,10400.000000,10400.000000,6910.451172,483000
2007-03-14,10400.000000,10400.000000,10300.000000,10400.000000,6910.451172,4
2007-03-15,10350.000000,10450.000000,10300.000000,10350.000000,6877.229004,4
2007-03-16,10550.000000,10650.000000,10500.000000,10550.000000,7010.123047,4
2007-03-20,10450.000000,10500.000000,10450.000000,10450.000000,6943.675781,4
2007-03-21,10500.000000,10550.000000,10400.000000,10500.000000,6976.898438,4
2007-03-22,10600.000000,10650.000000,10500.000000,10600.000000,7043.346191,4
2007-03-23,10700.000000,10900.000000,10600.000000,10700.000000,7109.792969,4
2007-03-26,10600.000000,10750.000000,10600.000000,10600.000000,7043.346191,4
2007-03-27,10600.000000,10650.000000,10600.000000,10600.000000,7043.346191,349500
2007-03-28,10550.000000,10650.000000,10500.000000,10550.000000,7010.123047,4
2007-03-29,10650.000000,10700.000000,10650.000000,10650.000000,7076.568848,200000
2007-03-30,10600.000000,10750.000000,10550.000000,10600.000000,7043.346191,4
2007-04-02,10700.000000,10700.000000,10650.000000,10700.000000,7109.792969,4
2007-04-03,10950.000000,11350.000000,10750.000000,10950.000000,7275.908691,4
2007-04-04,11500.000000,11800.000000,11000.000000,11500.000000,7641.364746,4
2007-04-05,11500.000000,11550.000000,11250.000000,11500.000000,7641.364746,4
2007-04-09,11050.000000,11350.000000,11050.000000,11050.000000,7342.354980,4
2007-04-10,11000.000000,11100.000000,11000.000000,11000.000000,7309.131836,4
2007-04-11,11000.000000,11150.000000,10650.000000,11000.000000,7309.131836,4
2007-04-12,10850.000000,11000.000000,10850.000000,11000.000000,7309.131836,499000
2007-04-13,10700.000000,11100.000000,10700.000000,10700.000000,7109.792969,4
2007-04-16,11150.000000,11150.000000,10700.000000,11150.000000,7408.802246,4
2007-04-17,10900.000000,11150.000000,10700.000000,10900.000000,7242.685547,4
2007-04-18,11150.000000,11300.000000,11000.000000,11150.000000,7408.802246,4
2007-04-19,10750.000000,11000.000000,10750.000000,10750.000000,7143.016602,4
2007-04-20,10700.000000,10900.000000,10700.000000,10800.000000,7176.239258,70000
2007-04-23,11050.000000,11050.000000,10700.000000,11050.000000,7342.354980,4
2007-04-24,10950.000000,11000.000000,10950.000000,10950.000000,7275.908691,4
2007-04-25,11000.000000,11000.000000,10850.000000,11000.000000,7309.131836,4
2007-04-26,10950.000000,11200.000000,10900.000000,10950.000000,7275.908691,4
2007-04-27,10950.000000,11000.000000,10850.000000,10950.000000,7275.908691,4
2007-04-30,10850.000000,11200.000000,10850.000000,10850.000000,7209.461426,4
2007-05-01,11200.000000,11200.000000,11150.000000,11200.000000,7442.026367,340000
2007-05-02,11000.000000,11400.000000,11000.000000,11000.000000,7309.131836,4
2007-05-03,11300.000000,11400.000000,11000.000000,11300.000000,7508.471680,4
2007-05-04,11700.000000,11700.000000,11100.000000,11700.000000,7774.260742,4
2007-05-07,11950.000000,12150.000000,11700.000000,11950.000000,7940.376465,4
2007-05-08,11900.000000,11950.000000,11800.000000,11900.000000,7907.152832,1723000
2007-05-09,11850.000000,11900.000000,11850.000000,11850.000000,7873.929688,4
2007-05-10,11750.000000,11800.000000,11750.000000,11750.000000,7807.481934,4
2007-05-11,11200.000000,11600.000000,11000.000000,11200.000000,7442.026367,4
2007-05-14,11000.000000,11200.000000,11000.000000,11000.000000,7309.131836,4
2007-05-15,10900.000000,11200.000000,10900.000000,10900.000000,7242.685547,4
2007-05-16,11350.000000,11350.000000,10900.000000,11350.000000,7541.694824,4
2007-05-21,11000.000000,11300.000000,10750.000000,11000.000000,7309.131836,4
2007-05-22,11000.000000,11000.000000,11000.000000,11000.000000,7309.131836,71000
2007-05-23,11250.000000,11250.000000,11000.000000,11250.000000,7475.248535,4
2007-05-24,11200.000000,11200.000000,11150.000000,11200.000000,7442.026367,4
2007-05-25,11200.000000,11250.000000,10900.000000,11200.000000,7442.026367,4
2007-05-28,11300.000000,11300.000000,11100.000000,11300.000000,7508.471680,4
2007-05-29,11250.000000,11350.000000,11250.000000,11250.000000,7475.248535,4
2007-05-30,11250.000000,11250.000000,10950.000000,11250.000000,7475.248535,4
2007-05-31,11300.000000,11300.000000,10900.000000,11100.000000,7375.579590,567000
2007-06-04,11000.000000,11300.000000,11000.000000,11000.000000,7309.131836,4
2007-06-05,11150.000000,11150.000000,11000.000000,11150.000000,7408.802246,4
2007-06-06,11150.000000,11150.000000,10900.000000,11150.000000,7408.802246,4
2007-06-07,11100.000000,11100.000000,11000.000000,11100.000000,7375.579590,4
2007-06-08,10800.000000,10950.000000,10700.000000,10800.000000,7176.239258,4
2007-06-11,11000.000000,11000.000000,10800.000000,11000.000000,7309.131836,4
2007-06-12,10800.000000,11000.000000,10800.000000,11000.000000,7309.131836,661500
2007-06-13,11100.000000,11100.000000,10900.000000,11100.000000,7375.579590,4
2007-06-14,11400.000000,11450.000000,11100.000000,11400.000000,7574.919922,4
2007-06-15,11450.000000,11700.000000,11400.000000,11450.000000,7608.142578,4
2007-06-18,11300.000000,11500.000000,11250.000000,11300.000000,7508.471680,4
2007-06-19,11100.000000,11150.000000,10950.000000,11150.000000,7408.802246,515000
2007-06-20,11450.000000,11500.000000,11200.000000,11450.000000,7608.142578,4
2007-06-21,11200.000000,11450.000000,11050.000000,11200.000000,7442.026367,4
2007-06-22,11450.000000,11450.000000,11300.000000,11450.000000,7608.142578,4
2007-06-25,11450.000000,11600.000000,11400.000000,11450.000000,7608.142578,177500
2007-06-26,11250.000000,11350.000000,11200.000000,11250.000000,7475.248535,4
2007-06-27,11150.000000,11200.000000,11100.000000,11150.000000,7408.802246,4
2007-06-28,11050.000000,11200.000000,10950.000000,11050.000000,7342.354980,4
2007-06-29,11050.000000,11300.000000,11150.000000,11150.000000,7408.802246,4
2007-07-02,11000.000000,11050.000000,10950.000000,11000.000000,7309.131836,4
2007-07-03,11000.000000,11100.000000,10900.000000,11000.000000,7309.131836,155500
2007-07-04,10900.000000,10900.000000,10800.000000,10900.000000,7242.685547,4
2007-07-05,11000.000000,11050.000000,11000.000000,11000.000000,7309.131836,4
2007-07-06,10950.000000,11050.000000,10900.000000,10950.000000,7275.908691,4
2007-07-09,11100.000000,11100.000000,10900.000000,11100.000000,7375.579590,4
2007-07-10,11100.000000,11150.000000,11000.000000,11100.000000,7375.579590,4
2007-07-11,11200.000000,11200.000000,11050.000000,11200.000000,7442.026367,4
2007-07-12,11200.000000,11200.000000,11200.000000,11200.000000,7442.026367,610500
2007-07-13,11350.000000,11600.000000,11200.000000,11350.000000,7541.694824,4
2007-07-16,11300.000000,11350.000000,11200.000000,11300.000000,7508.471680,4
2007-07-17,11300.000000,11350.000000,11300.000000,11300.000000,7508.471680,203000
2007-07-18,11250.000000,11350.000000,11250.000000,11250.000000,7475.248535,4
2007-07-19,11450.000000,11450.000000,11200.000000,11450.000000,7608.142578,4
2007-07-20,11500.000000,11650.000000,11400.000000,11500.000000,7641.364746,4
2007-07-23,11400.000000,11450.000000,11350.000000,11400.000000,7574.919922,86500
2007-07-24,11400.000000,11400.000000,11150.000000,11300.000000,7676.822754,531000
